,fid,Address,Account Number,Meter Number,Route,Condition,Account_Number,geometry
14004,300,345 BETHEL CHURCH RD,2027401,1830510784,16,,,POINT Z (-85.1712787958083 34.1261376907127 0)
14005,301,277 BETHEL CHURCH RD,015444,1830506004,16,,,POINT Z (-85.1725888558661 34.1276890283 0)
14006,302,260 BETHEL CHURCH RD,002403,1830513337,16,,,POINT Z (-85.1727478697997 34.1286173627811 0)
14007,303,246 BETHEL CHURCH RD,002404,1830515542,16,,,POINT Z (-85.1727254751859 34.1287868248587 0)
14008,304,212 BETHEL CHURCH RD,002405,1482109870,16,,,POINT Z (-85.1725488228052 34.1296928398401 0)
14009,305,184 BETHEL CHURCH RD,120623,1481624010,16,,,POINT Z (-85.1725558229623 34.1297040301039 0)
14010,306,141 BETHEL CHURCH RD,002406,1830510805,16,,,POINT Z (-85.1722706584998 34.1301257415009 0)
14011,307,135 BETHEL CHURCH RD,002408,1830510905,16,,,POINT Z (-85.1725804981383 34.1317990426279 0)
14012,308,122 BETHEL CHURCH RD,002409,1830674606,16,,,POINT Z (-85.1730281433723 34.1320392196845 0)
14013,309,96 BETHEL CHURCH SE,002410,1830679710,16,,,POINT Z (-85.1738859891748 34.1327267232969 0)
14014,310,70 BETHEL CHURCH RD,002411,1830674103,16,,,POINT Z (-85.1738756567023 34.1327156845596 0)
14015,311,2694 OLD ROCKMART RD,002412,1482107906,16,,,POINT Z (-85.1402931524334 34.1251539485686 0)
14016,312,6093 ROCKMART RD SE,002413,1470377882,16,,,POINT Z (-85.1398861218269 34.1224983180805 0)
14017,313,6111 ROCKMART RD SE,002414,1830677217,16,,,POINT Z (-85.1398257085332 34.1223291617514 0)
14018,314,6137 ROCKMART RD SE,002415,1830776012,16,,,POINT Z (-85.1398152212868 34.1222595417455 0)
14019,315,6083 ROCKMART RD SE,002416,1830678116,16,,,POINT Z (-85.1398914607385 34.1225006192635 0)
14020,316,5857 ROCKMART RD SE,002417,1830674104,16,,,POINT Z (-85.1402092506939 34.128562331724 0)
14021,317,5847 ROCKMART RD SE,002418,1830506815,16,,,POINT Z (-85.1402496098118 34.1288118451876 0)
14022,318,5833 ROCKMART RD SE,002419,1830506926,16,,,POINT Z (-85.140257431043 34.1293433745493 0)
14023,319,5799 ROCKMART RD SE,002420,1470702632,16,,,POINT Z (-85.1402195204951 34.1303297198251 0)
14024,320,5787 ROCKMART RD SE,002421,1830598351,16,,,POINT Z (-85.14036416468 34.1305427633904 0)
14025,321,5757 ROCKMART RD SE,002422,1830505362,16,,,POINT Z (-85.1403372745754 34.1312356236811 0)
14026,322,5745 ROCKMART RD SE,002423,1830508854,16,,,POINT Z (-85.1404468881055 34.131854551421 0)
14027,323,5729 ROCKMART RD SE,002424,1482109546,16,,,POINT Z (-85.1403911608044 34.1319236999471 0)
14028,324,5701 ROCKMART RD SE,002425,1830596561,16,,,POINT Z (-85.1404892196598 34.1327590926945 0)
14029,325,5685 ROCKMART RD SE,002426,1830674643,16,,,POINT Z (-85.140511147246 34.1333677057899 0)
14030,326,5657 ROCKMART RD SE,002427,1830675503,16,,,POINT Z (-85.1405904135399 34.1340672068957 0)
14031,327,5617 ROCKMART RD SE,002429,1830658875,16,,,POINT Z (-85.1409495618911 34.1409960662003 0)
14032,328,897 JAKE WHORTON RD,104880,1830509717,16,,,POINT Z (-85.1754829535149 34.1023748496789 0)
14033,1,255 CRATON RD ,106202,1471938030,17,,,POINT Z (-85.13938498247 34.1283538672453 0)
14034,2,4864 ROCKMART HWY ,104814,1830513436,17,,,POINT Z (-85.1420874597435 34.1557834623703 0)
14035,3,147 DARYL RD ,105599,76497671,17,,,POINT Z (-85.110245131637 34.116787557984 0)
14036,4,0 PLEASANT HOPE RD,2439,1490784802,17,,,POINT Z (-85.1395663409117 34.1265565760882 0)
14037,5,275 CRATON RD ,15560,1830508912,17,,,POINT Z (-85.1394312411864 34.1276543261868 0)
14038,6,271 CRATON RD SE,2440,1430071586,17,,,POINT Z (-85.1393900359999 34.1277616725359 0)
14039,7,235 CRATON RD SE,2441,1830507272,17,,,POINT Z (-85.1393779171527 34.1287851405951 0)
14040,8,225 CRATON RD SE,2442,1830514663,17,,,POINT Z (-85.1393583861256 34.1291409889494 0)
14041,9,215 CRATON RD SE,2443,1830675504,17,,,POINT Z (-85.1393440947773 34.1293931556448 0)
14042,10,205 CRATON RD SE,2444,1830510674,17,,,POINT Z (-85.1393753985742 34.1295752169338 0)
14043,11,169 CRATON RD SE,2445,1830675347,17,,,POINT Z (-85.1393614047424 34.1297461386984 0)
14044,12,169 CRATON RD ,109941,1831873805,17,,,POINT Z (-85.1393575115131 34.1298418441036 0)
14045,13,195 CRATON RD SE,2446,1830659005,17,,,POINT Z (-85.1393868387331 34.1299457519104 0)
14046,14,185 CRATON RD SE,2447,1830506930,17,,,POINT Z (-85.1393564764526 34.1303514716054 0)
14047,15,175 CRATON RD SE,2448,1830507927,17,,,POINT Z (-85.139384161212 34.1304750358593 0)
14048,16,165 CRATON RD SE,2449,1830586627,17,,,POINT Z (-85.139359434356 34.1307723461452 0)
14049,17,157 CRATON RD SE,2450,1830509684,17,,,POINT Z (-85.1393457316346 34.1309303545331 0)
14050,18,141 CRATON RD SE,2452,1830579685,17,,,POINT Z (-85.1393202008206 34.1311666891877 0)
14051,19,129 CRATON RD SE,2453,1450462714,17,,,POINT Z (-85.1393037527376 34.1315634686664 0)
14052,20,115 CRATON RD SE,2454,1830592464,17,,,POINT Z (-85.1393435797445 34.1320000839535 0)
14053,21,50 PLEASANT HOPE RD,2456,1830591911,17,,,POINT Z (-85.1376434127622 34.1265347757149 0)
14054,22,48 PLEASANT HOPE RD,2457,1830589187,17,,,POINT Z (-85.1376451566653 34.1265352295697 0)
14055,23,72 PLEASANT HOPE RD,2458,1830589262,17,,,POINT Z (-85.1376480192896 34.1265356770405 0)
14056,24,98 PLEASANT HOPE RD,2459,1830591689,17,,,POINT Z (-85.1367169519324 34.1265245981521 0)
14057,25,111 PLEASANT HOPE RD,2461,1830591996,17,,,POINT Z (-85.1363336834773 34.1266473318394 0)
14058,26,136 PLEASANT HOPE RD,102075,1830591817,17,,,POINT Z (-85.1356057701204 34.1264986206915 0)
14059,27,150 RT 1 PLEASANT,2462,1830507572,17,,,POINT Z (-85.1355681909475 34.1264640571818 0)
14060,28,155 PLEASANT HOPE RD,2463,1830505173,17,,,POINT Z (-85.1350251385377 34.1266095692399 0)
14061,29,150 PLEASANT HOPE RD,2464,1450522020,17,,,POINT Z (-85.135063409699 34.1260426118355 0)
14062,30,31 STEPHENS RD SE,2465,1830508857,17,,,POINT Z (-85.1348455380655 34.1256957092238 0)
14063,31,37 STEPHENS RD SE,2466,1830509169,17,,,POINT Z (-85.1347391016407 34.1255321794112 0)
14064,32,44 STEPHENS RD SE,2467,1830507558,17,,,POINT Z (-85.1348019179948 34.125253747269 0)
14065,33,47 STEPHENS RD SE,2468,1830505365,17,,,POINT Z (-85.1347056733817 34.1252135133427 0)
14066,34,54 STEPHENS RD SE,2469,1482235694,17,,,POINT Z (-85.1348664743489 34.1249939389292 0)
14067,35,57 STEPHENS RD SE,2470,1830511128,17,,,POINT Z (-85.1347771264917 34.1248847400037 0)
14068,36,86 STEPHENS RD SE,2471,1830510059,17,,,POINT Z (-85.1354799540888 34.1243765482303 0)
14069,37,147 STEPHENS RD SE,2472,1470526300,17,,,POINT Z (-85.1354943073502 34.1243742046348 0)
14070,38,162 PLEASANT HOPE RD,100997,1830511397,17,,,POINT Z (-85.1349218403603 34.126044869227 0)
14071,39,180 PLEASANT HOPE RD,2473,1830509937,17,,,POINT Z (-85.1342508575302 34.1264860964362 0)
14072,40,194 PLEASANT HOPE RD,2474,1481046518,17,,,POINT Z (-85.1337085477935 34.1264948704151 0)
14073,41,201 PLEASANT HOPE RD,2475,1830510604,17,,,POINT Z (-85.1333589717357 34.1265997491254 0)
14074,42,206 PLEASANT HOPE RD,2476,1830510438,17,,,POINT Z (-85.1331825582879 34.1264482070602 0)
14075,43,207 PLEASANT HOPE RD,2477,1471005150,17,,,POINT Z (-85.1331595044292 34.1266189650848 0)
14076,44,205 PLEASANT HOPE RD,2478,1831877800,17,,,POINT Z (-85.1331632758586 34.1266217860492 0)
14077,45,271 PLEASANT HOPE RD,2479,1450462708,17,,,POINT Z (-85.1324485141172 34.1265967270134 0)
14078,46,235 PLEASANT HOPE RD,2480,1830518317,17,,,POINT Z (-85.1324767944299 34.1265921579357 0)
14079,47,234 PLEASANT HOPE RD,2481,1830511555,17,,,POINT Z (-85.1323523952993 34.126371262314 0)
14080,48,256 PLEASANT HOPE RD,2482,1830510754,17,,,POINT Z (-85.1317200110123 34.1261419869189 0)
14081,49,282 PLEASANT HOPE RD,2483,75186979,17,,,POINT Z (-85.131023981954 34.1257499968311 0)
14082,50,310 PLEASANT HOPE RD,2484,1830505972,17,,,POINT Z (-85.1301784413786 34.1252585599891 0)
14083,51,30 PLEASANT HOPE RD,2485,1830511687,17,,,POINT Z (-85.1302203440283 34.1252668347405 0)
14084,52,322 PLEASANT HOPE RD,2486,1105274586,17,,,POINT Z (-85.1300771973702 34.1251997260386 0)
14085,53,334 PLEASANT HOPE RD,2487,1830510105,17,,,POINT Z (-85.1297428489793 34.1250020816134 0)
14086,54,342 PLEASANT HOPE RD,2488,1830510786,17,,,POINT Z (-85.1294427325155 34.124844888899 0)
14087,55,355 PLEASANT HOPE RD,2489,1491133090,17,,,POINT Z (-85.1293506595307 34.1249188695781 0)
14088,56,358 PLEASANT HOPE RD,2490,1471886158,17,,,POINT Z (-85.1289931870675 34.1245627795223 0)
14089,57,370 PLEASANT HOPE RD,2491,1830514555,17,,,POINT Z (-85.1286694892927 34.1243517362067 0)
14090,58,420 PLEASANT HOPE RD,2493,1830509773,17,,,POINT Z (-85.1272512450126 34.123570865914 0)
14091,59,462 PLEASANT HOPE RD,2494,1830509771,17,,,POINT Z (-85.1262816859443 34.1229485752751 0)
14092,60,470 PLEASANT HOPE RD,2495,1481521962,17,,,POINT Z (-85.1260719828005 34.1228126508583 0)
14093,61,863 SHIFLETT DR SE,2496,1830515270,17,,,POINT Z (-85.1255054308264 34.122502114492 0)
14094,62,819 SHIFLETT RD SE,2497,1830509837,17,,,POINT Z (-85.1254918767024 34.1206170120176 0)
14095,63,786 SHIFLETT RD SE,2499,1830510275,17,,,POINT Z (-85.1253493033491 34.1198731880443 0)
14096,64,767 SHIFLETT RD SE,2500,1830590437,17,,,POINT Z (-85.1254775836196 34.1197171389371 0)
14097,65,762 SHIFLETT RD SE,2501,1830507294,17,,,POINT Z (-85.1253194470889 34.1190755108403 0)
14098,66,730 SHIFLETT RD SE,2502,1470953802,17,,,POINT Z (-85.1262612457559 34.1185700291459 0)
14099,67,716 SHIFLETT RD SE,2503,1830507473,17,,,POINT Z (-85.1267513008455 34.1184072605629 0)
14100,68,706 SHIFLETT RD SE,2504,1830589759,17,,,POINT Z (-85.1268742245636 34.1184177732027 0)
14101,69,650 SHIFLETT RD SE,2505,1830507973,17,,,POINT Z (-85.1268787303036 34.1184154948592 0)
14102,70,530 PLEASANT HOPE RD,2506,1831854545,17,,,POINT Z (-85.1244255976954 34.1220073338463 0)
14103,71,541 PLEASANT HOPE RD,2507,1830510123,17,,,POINT Z (-85.1242034230965 34.1220594153807 0)
14104,72,555 PLEASANT HOPE RD,2508,1830510439,17,,,POINT Z (-85.1238302507581 34.1219239306162 0)
14105,73,557 PLEASANT HOPE RD,2509,1830509772,17,,,POINT Z (-85.1235216849998 34.1218224202581 0)
14106,74,581 PLEASANT HOPE RD,2510,1482104170,17,,,POINT Z (-85.1230632445283 34.1216423237027 0)
14107,75,593 PLEASANT HOPE RD,2511,1830597725,17,,,POINT Z (-85.1227941097693 34.1215319845294 0)
14108,76,0 PLEASANT HOPE RD,2512,1830510512,17,,,POINT Z (-85.1226018196415 34.1214411340624 0)
14109,77,609 PLEASANT HOPE RD,2513,1830515488,17,,,POINT Z (-85.1224961019195 34.1214084778519 0)
14110,78,602 PLEASANT HOPE RD,2514,1490542320,17,,,POINT Z (-85.1224374409891 34.1212639854066 0)
14111,79,0 PLEASANT HOPE RD,2515,1831876748,17,,,POINT Z (-85.1218895793255 34.1212172830329 0)
14112,80,622 PLEASANT HOPE RD,120782,1481695664,17,,,POINT Z (-85.1213339024362 34.1208830825521 0)
14113,81,734 PLEASANT HOPE RD,2516,1830510982,17,,,POINT Z (-85.1184973521593 34.1196071387283 0)
14114,82,782 PLEASANT HOPE RD,2517,1830505967,17,,,POINT Z (-85.117527785113 34.1189855014398 0)
14115,83,810 PLEASANT HOPE RD,2518,1471528792,17,,,POINT Z (-85.116145739153 34.1189372459432 0)
14116,84,812 PLEASANT HOPE RD,2519,1491283012,17,,,POINT Z (-85.1157034330556 34.1189149761623 0)
14117,85,824 PLEASANT HOPE RD,116313,1471435086,17,,,POINT Z (-85.1154920845422 34.1189456292652 0)
14118,86,838 PLEASANT HOPE RD,2520,1830506446,17,,,POINT Z (-85.1147875472598 34.1188549592923 0)
14119,87,4 DARYL RD ,102805,1482232616,17,,,POINT Z (-85.1142690452712 34.1186625180506 0)
14120,88,8 DARYL RD SE,2522,1482076990,17,,,POINT Z (-85.114258684756 34.1186510886988 0)
14121,89,10 DARYL RD SE,2523,1831646634,17,,,POINT Z (-85.1140519715774 34.1185654509222 0)
14122,90,40 DARYL RD SE,2524,1830775711,17,,,POINT Z (-85.1139511224863 34.1185063990479 0)
14123,91,32 DARYL RD SE,2525,1471499244,17,,,POINT Z (-85.113936359113 34.1184941859792 0)
14124,92,41 DARYL RD ,103702,1830505018,17,,,POINT Z (-85.1132225032157 34.1182723548194 0)
14125,93,54 DARYL RD SE,2526,1471930076,17,,,POINT Z (-85.1133044919003 34.1182209790827 0)
14126,94,52 DARYL RD SE,2527,1830510722,17,,,POINT Z (-85.1130426637961 34.1180006993677 0)
14127,95,61 DARYL RD SE,2528,1830598752,17,,,POINT Z (-85.1128528399515 34.1180099472688 0)
14128,96,89 DARYL RD SE,2529,1830511323,17,,,POINT Z (-85.1124208182785 34.1177082752293 0)
14129,97,100 DARYL RD SE,2530,1830511385,17,,,POINT Z (-85.1119289528896 34.1174218375843 0)
14130,98,119 DARYL RD SE,2531,1830510904,17,,,POINT Z (-85.1111176576435 34.1173440243861 0)
14131,99,118 DARYL RD SE,2532,1830519939,17,,,POINT Z (-85.1111081558831 34.1171979866686 0)
14132,100,123 DARYL RD ,102149,1830674061,17,,,POINT Z (-85.110997835788 34.1172778525578 0)
14133,101,203 DARYL RD SE,2533,1830666651,17,,,POINT Z (-85.1106826804128 34.1171419304569 0)
14134,102,154 DARYL RD SE,2534,1830520271,17,,,POINT Z (-85.1103418263605 34.1166963844163 0)
14135,103,208 DARYL RD SE,100356,1830672442,17,,,POINT Z (-85.109479406225 34.1154593860613 0)
14136,104,205 DARYL RD SE,2536,1830675571,17,,,POINT Z (-85.1092979124742 34.1155553709969 0)
14137,105,870 PLEASANT HOPE RD,119065,1830505022,17,,,POINT Z (-85.1138232243878 34.1185785390542 0)
14138,106,884 PLEASANT HOPE RD,2537,1105280942,17,,,POINT Z (-85.113474951305 34.1189059076069 0)
14139,107,1007 PLEASANT HOPE RD,2538,1830670960,17,,,POINT Z (-85.110367721862 34.1202579502303 0)
14140,108,994 PLEASANT HOPE RD,2539,1830672528,17,,,POINT Z (-85.1100807503611 34.1201744856338 0)
14141,109,1044 PLEASANT HOPE RD,2540,1830668006,17,,,POINT Z (-85.1085205024894 34.1210524719074 0)
14142,110,1046 PLEASANT HOPE RD,2541,1830510812,17,,,POINT Z (-85.1080500466891 34.1211349861252 0)
14143,111,1048 PLEASANT HOPE RD,2542,1830516086,17,,,POINT Z (-85.1076924238312 34.1211796666644 0)
14144,112,1050 PLEASANT HOPE RD,2543,1105280945,17,,,POINT Z (-85.1072192639066 34.121206163225 0)
14145,113,1100 PLEASANT HOPE RD,2544,1830515509,17,,,POINT Z (-85.1067907048723 34.1212267502122 0)
14146,114,1118 PLEASANT HOPE RD,2545,1470377840,17,,,POINT Z (-85.1064417454953 34.1212274486428 0)
14147,115,1318 HARMONY RD SE,2546,1830667450,17,,,POINT Z (-85.1059056553647 34.1205098084628 0)
14148,116,1330 HARMONY RD ,2547,1830665086,17,,,POINT Z (-85.1059296193162 34.1200278130193 0)
14149,117,1340 HARMONY RD SE,2548,1830509770,17,,,POINT Z (-85.105960184505 34.1198497837171 0)
14150,118,5117 ROCKMART RD SE,2549,1830510947,17,,,POINT Z (-85.141429585004 34.1489014056544 0)
14151,119,1769 ROCKMART RD SE,2550,1830515692,17,,,POINT Z (-85.1417142434678 34.1491755503104 0)
14152,120,5085 A ROCKMART RD,2551,1830512633,17,,,POINT Z (-85.141525346547 34.1496701858618 0)
14153,121,5085 ROCKMART RD SE,2552,1832252744,17,,,POINT Z (-85.1415237734366 34.1496718889394 0)
14154,122,5097 ROCKMART RD SE,2553,1491017290,17,,,POINT Z (-85.1415257237416 34.1496756946298 0)
14155,123,5084 ROCKMART RD SE,2554,1491158326,17,,,POINT Z (-85.1417880525567 34.1499131426803 0)
14156,124,5063 ROCKMART RD SE,2555,1481679340,17,,,POINT Z (-85.1414975071586 34.1500571749058 0)
14157,125,0 ROCKMART RD SE,2556,1830512775,17,,,POINT Z (-85.1415019432957 34.1500747912903 0)
14158,126,5019 ROCKMART RD SE,2557,1830509566,17,,,POINT Z (-85.1415879921484 34.1514986641301 0)
14159,127,5010 ROCKMART RD SE,2558,1830513333,17,,,POINT Z (-85.1419692943098 34.1521234710533 0)
14160,128,4972 D ROCKMART RD,2559,1830513335,17,,,POINT Z (-85.141975705236 34.1528901871553 0)
14161,129,4972 C ROCKMART RD,2560,1491291242,17,,,POINT Z (-85.1419693436263 34.1528976522193 0)
14162,130,0 ROCKMART RD SE,2561,1830515312,17,,,POINT Z (-85.1419732602129 34.1528989615004 0)
14163,131,4972 ROCKMART RD SE,2563,1830509769,17,,,POINT Z (-85.1420040507883 34.1531806338207 0)
14164,132,4970 ROCKMART RD SE,2564,1830511836,17,,,POINT Z (-85.1420236538022 34.153459382568 0)
14165,133,4961 ROCKMART RD SE,2565,1471058970,17,,,POINT Z (-85.1416515277914 34.1531387094117 0)
14166,134,4971 ROCKMART RD SE,2566,1830510467,17,,,POINT Z (-85.1416289306856 34.1528430453584 0)
14167,135,4989 ROCKMART RD SE,2567,1491283170,17,,,POINT Z (-85.1416001413259 34.1523485261306 0)
14168,136,1 A SHADOWOOD CIR,2568,1471433686,17,,,POINT Z (-85.1413515274518 34.1534346215854 0)
14169,137,1 B SHADOWOOD CIR,2569,1830515342,17,,,POINT Z (-85.1411887694674 34.1534705277856 0)
14170,138,4 SHADOWOOD CIR SE,2570,1450130372,17,,,POINT Z (-85.1408688999176 34.1533268642209 0)
14171,139,3 SHADOWOOD CIR SE,2571,1490995510,17,,,POINT Z (-85.1406361555792 34.1534733140633 0)
14172,140,6 A SHADOWOOD CIR,2572,1830516019,17,,,POINT Z (-85.1405820020478 34.1533168316899 0)
14173,141,6 B SHADOWOOD CIR,2573,1830515975,17,,,POINT Z (-85.1405856117936 34.1533155720876 0)
14174,142,5 SHADOWOOD CIR SE,2574,1830510988,17,,,POINT Z (-85.1403164047474 34.1534752878814 0)
14175,143,7 SHADOWOOD CIR SE,2575,1830520728,17,,,POINT Z (-85.1400057438372 34.1533169055042 0)
14176,144,9 SHADOWOOD CIR SE,2576,1830513738,17,,,POINT Z (-85.1399837995674 34.153054042814 0)
14177,145,11 SHADOWOOD CIR SE,2577,1830512704,17,,,POINT Z (-85.1400016660345 34.1527701613245 0)
14178,146,13 SHADOWOOD CIR SE,2578,1830520662,17,,,POINT Z (-85.1399577063983 34.1524713494548 0)
14179,147,15 SHADOWOOD CIR SE,2579,1830514552,17,,,POINT Z (-85.1398695382304 34.1521752903331 0)
14180,148,17 SHADOWOOD CIR SE,2580,1830595659,17,,,POINT Z (-85.1397944053691 34.151881944368 0)
14181,149,21 SHADOWOOD CIR SE,2585,1491268424,17,,,POINT Z (-85.1397962024344 34.151662051151 0)
14182,150,21 SHADOWOOD CIR ,117512,1470390166,17,,,POINT Z (-85.1398199704697 34.1516254690876 0)
14183,151,19 A SHADOWOOD CIRCLE,2026901,1830513283,17,,,POINT Z (-85.1398254729455 34.1516436547054 0)
14184,152,3 SHADOWOOD CT SE,2581,1430082104,17,,,POINT Z (-85.1397589988401 34.1509690551417 0)
14185,153,5 SHADOWOOD CT SE,2582,1830520659,17,,,POINT Z (-85.1398426828807 34.150815529699 0)
14186,154,4 SHADOWOOD CT SE,2583,1830510720,17,,,POINT Z (-85.1400202992437 34.1508139713234 0)
14187,155,0 SHADOWOOD CIR SE,2584,1410243636,17,,,POINT Z (-85.1415579191941 34.1511620007979 0)
14188,156,16 SHADOWOOD CIR APT,118490,1490437524,17,,,POINT Z (-85.1399843548166 34.1515648203346 0)
14189,157,16 SHADOWOOD CIR SE,2586,1830510745,17,,,POINT Z (-85.1399942042776 34.1515913770232 0)
14190,158,14 SHADOWOOD CIR SE,2587,1830510813,17,,,POINT Z (-85.1400035313889 34.1520527151355 0)
14191,159,12 SHADOWOOD CIR SE,2588,1830511392,17,,,POINT Z (-85.1399933191912 34.1520551036015 0)
14192,160,10 SHADOWOOD CIR SE,2589,1830510913,17,,,POINT Z (-85.1401546763445 34.1526509732225 0)
14193,161,8 SHADOWOOD CIR SE,2590,1830510816,17,,,POINT Z (-85.1401637660371 34.1526400129784 0)
14194,162,4936 ROCKMART RD SE,2591,1830511386,17,,,POINT Z (-85.1420726683598 34.1539716160397 0)
14195,163,127 ZONA KAY CIR,2592,1830513441,17,,,POINT Z (-85.1410585964731 34.154176518368 0)
14196,164,115 ZONA KAY CIR,2593,1830515639,17,,,POINT Z (-85.1407366631949 34.154168201244 0)
14197,165,113 ZONA KAY CIR,2594,1471210262,17,,,POINT Z (-85.1404042325976 34.1541926685419 0)
14198,166,91 ZONA KAY CIR,2595,1830510739,17,,,POINT Z (-85.1400860748575 34.1541842692113 0)
14199,167,84 ZONA KAY CIR,2596,1830513332,17,,,POINT Z (-85.1400928337257 34.1543413460002 0)
14200,168,85 ZONA KAY CIR,2597,1830511600,17,,,POINT Z (-85.1398553473517 34.154380681657 0)
14201,169,75 ZONA KAY CIR,2598,1105126623,17,,,POINT Z (-85.1398227588205 34.1547005978811 0)
14202,170,67 ZONA KAY CIR,2599,1830509699,17,,,POINT Z (-85.1398200654087 34.154824634344 0)
14203,171,60 ZONA KAY CIR,2600,1830511362,17,,,POINT Z (-85.1399870090069 34.1548410794626 0)
14204,172,55 ZONA KAY CIR,2601,1491150468,17,,,POINT Z (-85.1400274232372 34.1552455500404 0)
14205,173,37 ZONA KAY CIR,2602,1830520957,17,,,POINT Z (-85.1403424159095 34.1552285379785 0)
14206,174,35 ZONA KAY CIR,2603,1830520331,17,,,POINT Z (-85.1406848728372 34.1552867831927 0)
14207,175,34 ZONA KAY CIR,2604,1830513855,17,,,POINT Z (-85.1407305362259 34.1551402839765 0)
14208,176,24 ZONA KAY CIR,2605,1830513999,17,,,POINT Z (-85.1410929242076 34.1551277743062 0)
14209,177,23 ZONA KAY CIR,2606,1830604302,17,,,POINT Z (-85.1412082204096 34.1552440347342 0)
14210,178,0 ROCKMART RD SE,2607,1482088134,17,,,POINT Z (-85.1420969265128 34.1543386709754 0)
14211,179,4920 ROCKMART RD SE,2608,1830604958,17,,,POINT Z (-85.1421146941241 34.1548372437799 0)
14212,180,4856 ROCKMART RD SE,2609,1491133092,17,,,POINT Z (-85.1421059134641 34.1555077995029 0)
14213,181,4865 ROCKMART RD SE,2610,1830510494,17,,,POINT Z (-85.1418771287136 34.1557661753754 0)
14214,182,4866 ROCKMART RD SE,2611,1830511684,17,,,POINT Z (-85.142102394222 34.1557835322721 0)
14215,183,4854 ROCKMART RD SE,2612,1830510450,17,,,POINT Z (-85.1421315896616 34.1558791730531 0)
14216,184,4855 ROCKMART RD SE,2613,1830511615,17,,,POINT Z (-85.1419224893429 34.1561942879099 0)
14217,185,4852 ROCKMART RD SE,2614,1830510987,17,,,POINT Z (-85.1421491540151 34.1562675861748 0)
14218,186,46 GROGAN HILL RD,2616,1830510818,17,,,POINT Z (-85.1419431417349 34.1565350309831 0)
